_id,channel,text,date
6579a3c2316b8a2a5b0c087f,bitcoin_industry,"Game on, team! Our buddies at Leetbit are dropping something epic for all you crypto gamers! 🚀 \n\nHit them up for a killer 150% bonus + 50 free spins!\n\nDive into their wild mix of casino games and e-sports adrenaline and mega wins, with non-stop action, freespins & cash prizes. Best of all? – ZERO KYC delays! 🛑✨\n\nReady for awesome rewards and cashbacks? \n\nTap here, use PROMO: LEETP and get your game on! 🎮💥",2023-11-20T17:30:00.000Z
6579a3c2316b8a2a5b0c0880,bitcoin_industry,"Web3 Game Adoption Hinges on Free-to-Play Approach, Says YGG Co-Founder 📌 \n\n⚠️ To increase adoption, in 2024, most successful Web3 games will move away from the play-to-earn (P2E) model to free-to-play, according to Gabby Dizon, the co-founder of Yield Guild Games.\n\n♾ Now we see games like Axie Infinity Classic, where players must buy a minimum of three non-fungible token (NFT) Axies to play. The new games will want to do away with technical and financial entry barriers.\n\n➡️ The point is, Dizon argued, that in order for mass adoption to happen, games need to be free to play first.\n\n🟢 He said that,\n\n💬 “There’s an evolution of the business model where the games are free to play, and then at some point along the way while you’re playing, then you’re able to mint an NFT or start earning tokens, but a lot of new games aren’t really starting with requiring NFT ownership at the start.”\n\n📌 Dizon said that there is a wider effort among Web3 game developers to put gameplay first and tokenomics second.\n\n📌 Additionally, there is an issue of speculative Web3 gaming bubbles – and this pivot will be a part of the solution. Per Dizon, developers are focusing more on making games that players will continue playing, reinvesting money in the game, thus preventing “the in-game economy from becoming a cash-generating machine.”",2023-11-20T14:01:48.000Z
6579a3c3316b8a2a5b0c0881,crypto_miami,"Nonco Raises over $10 Million in Seed Funding ⚠️ \n\n➡️ Digital asset brokerage firm, Nonco, has raised over $10 million in seed funding, according to a new statement from the company. \n\n💬 “Our aim is to become the leading brokerage firm for digital assets, and we intend to achieve this by establishing a new standard that prioritizes technology and service while ensuring institutional risk management and compliance,” stated Nonco CEO Fernando Martinez.\n\n✔️ The round was spearheaded by former US Comptroller of the Currency and current advisor at Valor Capital Group, Brian Brooks and Web3 venture capital investment firm, Hack VC.\n\n👑 Libra Capital Ventures, Morgan Creek Digital, Bastion Trading, Lvna Capital, and others are amongst a number of crypto-related companies that participated in the investment round. \n\n⚠️ Latin America is proving to be a lucrative market for the cryptocurrency industry. Crypto analytics firm Chainalysis alleges that “grassroots adoption is strong” in the region, with Brazil, Argentina, and Mexico ranking in the top 20 of the organization’s global crypto adoption index.",2023-12-11T14:30:27.000Z
6579a3c3316b8a2a5b0c0882,crypto_miami,"Russia’s Exved Launches Cross-Border Payment Service Powered By Tether’s USDT Stablecoin ✅ \n\n🔔 Russian digital settlement exchange Exved has officially debuted with the goal of empowering local legal entities to conduct cross-border digital payment services using Tether’s USDT. \n\n➡️ In its announcement on Telegram to mark the launch, Exved explained that it operates through a business-to-business (B2B) electronic platform that enables Russian importers and exporters to place and execute offshore orders.\n\n🟢 The project aims to streamline cross-border payments for Russian legal entities without the need for intermediaries, all at minimal market rates.\n\n📣 The exchange exclusively collaborates with legal entities, ensuring compliance with Anti-Money Laundering and Counter-Terrorist Financing (AML/CFT) measures. It integrates non-resident (offshore) rubles, US dollars, and USDT for settlements.\n\n✅ Beyond simplifying international payments, the B2B solution offers complimentary services for legal transaction documentation and acts as an escrow agent.",2023-12-08T14:31:08.000Z
6579a3c3316b8a2a5b0c0883,crypto_miami,"SBF Decides Against Filing Post-Trial Motions, Shifts Focus to Appeal 📣 \n\n⚠️ The lawyers of disgraced FTX founder, Sam Bankman-Fried, have decided to not file any post-trial motions following his fraud conviction on November 2nd, according to a letter filed by his attorneys on December 1st. \n\n💬 “After further consideration, we have decided not to file any post-trial motions,” wrote Bankman-Fried’s attorneys in a letter to Judge Lewis A. Kaplan. “We reserve our rights to pursue any claims on appeal.”\n\n➡️ Depending on the kind, a granted post-trial motion has the potential to change the result of a trial entirely. The decision by Bankman-Fried’s defense suggests that they will be focusing their efforts on an appeal.\n\n📌 “Mr Bankman-Fried maintains his innocence and will continue to vigorously fight the charges against him,” said defense attorney, Mark Cohen, in a statement shortly following his client’s conviction.",2023-12-05T14:31:01.000Z
6579a3c3316b8a2a5b0c0884,crypto_miami,"Talos and Uniswap Forge Landmark Deal to Boost DeFi Access for Institutions ♾ \n\n📌 Talos – a digital trading infrastructure provider – has teamed up with Uniswap and Fireblocks to connect institutional traders to the decentralized finance (DeFi) ecosystem.\n\n➡️ Per a press release from Uniswap on Thursday, Talos’s clients will be able to use the protocol’s trading APIs to access trading for thousands of tokens with their familiar Talos order book format.\n\n🔔 Once launched, Talos clients can execute orders on Uniswap using its time-weight average price (TWAP) algorithm – a widely used price oracle mechanism designed to exclude short-term price manipulations.\n\n⚠️ The integration will allow Talos’s strategies to seamlessly interact with both centralized and decentralized liquidity venues and help achieve best execution.\n\n📌 Anton Katz, CEO and Co-Founder of Talos, stated:\n\n💬 “At the cornerstone of the DeFi ecosystem, Uniswap has the breadth of assets and depth of liquidity that institutional traders need… Together, we share a vision of making digital assets more accessible in a financial marketplace that’s more open.”\n\n✅ Uniswap is the world’s largest decentralized exchange (DEX) and liquidity venue, currently boasting $3.6 billion in TVL, according to DeFiLlama.",2023-12-02T14:30:02.000Z
6579a3c3316b8a2a5b0c0885,crypto_miami,"Hong Kong Chief Executive Expresses Willingness to Cooperate on Granting More Powers to Regulate Crypto Exchanges ♾ \n\n🟢 The Chief Executive of the Hong Kong Special Administrative Region, John Lee, has responded to the recent investigation into the unlicensed virtual-asset trading platform Hounax.\n\n➡️ On November 27, Chief Executive John Lee addressed the recent virtual platform supervision fraud and emphasized the importance of government supervision to protect investors and crack down on unlicensed platforms. According to a local news blog, he expressed a willingness to cooperate with regulators and grant additional powers if needed to crack down on unlicensed crypto exchanges.\n\n📌 He said,\n\n💬 “If it is necessary to provide power to regulatory agencies, the government will actively cooperate.”\n\n⤵️ His comments highlight the need for government supervision to protect investors and combat unlicensed platforms in the crypto space, as the recent Hounax fraud case follows a similar incident involving JPEX, a crypto exchange. The JPEX exchange scandal received over 2,000 complaints and resulted in approximately $180 million in losses. \n\n🟥 A total of 66 individuals have been arrested in connection with the JPEX scandal. In response to these events, local regulators in Hong Kong are strengthening crypto regulations to prevent future industry catastrophes.",2023-11-29T14:30:48.000Z
6579a3c3316b8a2a5b0c0886,crypto_miami,"⚡️ We recommend you use the service BestChange.com for safe transactions with cryptocurrencies. It is a reliable partner in searching for lucrative crypto and e-money.\n\nThe service has been working for over 16 years on the market and has 1M+ reviews on the website. Each exchanger is thoroughly vetted before adding to the service.\n\n✔️ On the channel https://t.me/bestchange , BestChange team tells about cryptocurrency, financial literacy and working with the service funnily and comprehensively. \n\nMake sure your funds are safe and up to date with the most important news from the world of cryptocurrency and finances: click and subscribe.",2023-11-28T11:00:08.000Z
6579a3c3316b8a2a5b0c0887,crypto_miami,"Nansen Users Swamped With Phishing Emails After Data Leak 📌 \n\n➡️ Several users of the crypto analytics platform Nansen have reported receiving phishing emails from scammers after a data breach related to one of the firm’s third-party vendors.\n\n🟢 On Thursday, crypto investigator Officer’s Notes posted on X to warn Nansen users of the scam.\n\n💬 “Users have reported receiving phishing emails from fake nansen_ai today… stay safe!” Officer’s Notes said.\n\n➡️ An attached screenshot showed that users who were sent the phishing emails were offered an “exclusive opportunity” to take part in a nonexistent “Nansen Airdrop.”\n\n💬 “Dear Nansen Explorer, Your account registered under the email address [censored email] is eligible to claim the Nansen Airdrop which is now live for the next 48 hours. This exclusive opportunity is available on a first-come, first-serve basis,” the email read.\n\n📌 The email further informed the recipients that, within the next 48 hours, they could supposedly claim a guaranteed allocated amount of counterfeit NANSEN tokens. The scammers included a link in the email, intending to redirect users to a potentially compromised website.\n\n⚠️ Scammers are disseminating phishing emails through an email address seemingly registered on networkforgoodcom, according to reports on X. At the time of writing, Nansen has not issued any public statements on the situation.",2023-11-26T14:30:59.000Z
6579a3c3316b8a2a5b0c0888,crypto_miami,"GoldenTree Partner Behind Firm’s Crypto Expansion Set to Leave ❗️ \n\n🔔 Long-time partner Joseph Naggar, who was highly influential in GoldenTree Asset Management’s expansion into crypto investments, is set to leave the company.\n\n➡️ The Block reported on Wednesday that Naggar’s exit is set to leave GoldenTree’s crypto unit in a period of uncertainty, with two anonymous sources quoted as being unsure as to whether the unit would still exist.\n\n📌 GoldenTree notified investors about Naggar’s forthcoming departure several weeks ago, as per one source. Both sources indicated that Naggar played a pivotal role in driving GoldenTree’s foray into the crypto space, helping the company make investments in numerous crypto startups.\n\n📣 GoldenTree is now exploring different options for the future of its crypto division, including the possibility of spinning it off, according to the same sources. Naggar’s name is notably absent from a GoldenTree webpage that lists members of the Executive Committee, a position to which he was appointed back in 2011.\n\n➡️ GoldenTree is a prominent New York-based asset management company that manages a portfolio exceeding $51 billion in assets, according to its website. GoldenTree specializes in various credit opportunities, encompassing high yield bonds, leveraged loans, private credit, distressed debt, and more.\n\n‼️ Naggar became a part of GoldenTree in 2007, assuming the role of partner and head of structured products. Prior to joining GoldenTree, he spent a decade at Morgan Stanley, where he held the position of managing director in the bank’s Global Principal Credit Group.",2023-11-23T14:30:29.000Z
6579a3c3316b8a2a5b0c0889,crypto_miami,"Game on, team! Our buddies at Leetbit are dropping something epic for all you crypto gamers! 🚀 \n\nGet ready for an adrenaline rush with the wild mix of casino games and e-sports – expect mega wins, non-stop action, and cool freebies like freespins and cash prizes. And the best part? Zero KYC delays! 🛑✨\n\nCraving awesome rewards and cashbacks? Grab a killer 150% bonus + 50 free spins now. \n\nJust tap here, use PROMO: LEETP, and get your game on! 🎮💥",2023-11-20T18:00:06.000Z
6579a3c3316b8a2a5b0c088a,crypto_miami,"Coin Center Criticizes Bank Secrecy Act, Demands Regulation ♾ \n\n‼️ Coin Center, the leading non-profit dedicated to research surrounding cryptocurrencies, calls the Bank Secrecy Act too “broad” for its own good, according to their most recent report. \n\n➡️ Published earlier this month, the report (appropriately titled Broad, Ambiguous or Delegated: Constitutional Infirmities of the Bank Secrecy Act) challenges the adequacy of the Bank Secrecy Act of 1970, claiming that the policy is “riddled with sweeping powers and expansive terms.” \n\n➡️ More specifically, Coin Center argues that the Bank Secrecy Act’s definition of what constitutes a “financial institution” is too widely ambiguous.\n\n💬 “In the Bank Secrecy Act, ‘financial institution’ has a 425-word definition divided into 26 distinct and very specific sub-categories of persons or businesses,” reads the report. \n\n📌 The report from Coin Center then goes on to extensively list the numerous different sub-entities categorized as such, including travel agencies, investment bankers, pawnbrokers, and commercial banks.",2023-11-20T14:31:00.000Z
6579a3c3316b8a2a5b0c088b,crypto_fight,"📈 A recent Bloomberg report cites a Bitcoin price of $530,000 on the back of spot Bitcoin ETF approvals and exploding institutional demand, while Bitcoin ETF Token ($BTCETF) raises more than $3,6 million. \n\n💵 Bitcoin ETF Token has been designed with the explicit purpose of riding the spot Bitcoin ETF euphoria. $BTCETF rewards token holders at every significant stage of the product lifecycle of the coming spot Bitcoin ETFs. \n\n👉🏼 Here are 3 reasons to have a closer look at Bitcoin ETF Token:\n\n✅ 75% APY\n\n✅ From approval to launch, and the milestones that will follow, the Bitcoin ETF Token distributes rewards via a burning mechanism of up to 25% of supply and a reducing transaction tax.\n\n✅ Bitcoin ETF Token is sitting pretty as a must-have asset for the altcoin season as top alts start pumping. While those large-cap altcoins are candidates for portfolio allocation, small-cap coins with real utility that have yet to trade on an exchange provide an even better return on investment potential. \n\nThe Bitcoin ETF Token is aiming for a hard-cap raise goal of nearly $5 million and the run rate is accelerating so the presale will be selling out soon.\n\n💰 JOIN BITCOIN ETF TOKEN PRESALE NOW 💰",2023-12-13T11:00:10.000Z
6579a3c3316b8a2a5b0c088c,crypto_fight,"M&G Invests $20M in UK Bitcoin Derivatives Platform GFO-X ♾ \n\n🟥 UK asset management firm M&G Plc announced it has invested $20 million in the bitcoin derivatives exchange, Global Futures & Options Holdings (GFO-X) looking to support “regulated trading of digital assets” and meet demand from institutional investors.\n\n🟢 GFO has a partnership with London Clearing House, which is regulated by the Financial Conduct Authority (FCA) and will act as a clearing house and trading venue for digital currency asset derivatives.\n\n✅ The funding was led by M&G’s public equity investment division, and provided by M&G’s Crossover strategy in a series B funding round on behalf of its £129 billion Prudential With Profits Fund. \n\n🔔 Since the collapse of ​​FTX, a cryptocurrency exchange that facilitated spot, derivatives, and leveraged trading for cryptocurrencies sent the price of Bitcoin to its lowest price since 2020. Over the years there has been a lack of trust in the space and a call for more regulation around exchanges.\n\n💬 “The lack of regulated trading venues is materially hampering the growth of the digital currency trading market,” said M&G Portfolio Manager, Jeremy Punnett, in a press release.\n\n💬 “The UK has the potential to become a global hub for digital asset technology and investment, making London an excellent destination for GFO-X’s new global trading venue. This investment enables GFO-X to scale its operations as the business is set to benefit from investors shifting their trading from unregulated to regulated venues,” adds Punnett.",2023-12-11T12:30:01.000Z
6579a3c3316b8a2a5b0c088d,crypto_fight,"🚀 Exciting News from the Innovation Hub of Bangalore, India! 🇮🇳\n\n🔗 P2B Referral Games – Boost Your Rewards!\n\n💰 Maximize Your Gains – Exclusive Referral Rewards:\nThe more friends you bring onboard, the bigger your rewards become! Earn additional GNA and GNX tokens as you climb the referral leaderboard. Plus, stand a chance to win exclusive Bharat Token Reward variants – BTRG and BTRP.\n\n🚀 Supercharge Your Earnings – Referral Leaderboard Prizes:\n🥇 1st Place: Extra bonus GNA and GNX tokens + BTRG\n🥈 2nd Place: Bonus GNA and GNX tokens + BTRP\n🥉 3rd Place: Additional GNA and GNX tokens\n\n🎁 Exclusive Limited-Time Offer:\nEarly participants in the P2B Referral Games get the chance to secure additional benefits, including exclusive access to Bharat Token Reward variants and a higher share in the revenue distribution.\n\n🌐 Join Bharat Smart Chain and Elevate Your Crypto Experience with P2B Referral Games! 🌟",2023-12-08T16:01:03.000Z
6579a3c3316b8a2a5b0c088e,crypto_fight,"Blockchain Firm LayerZero Labs to Launch Native Token in 2024 ⚠️ \n\n➡️ Vancouver-based blockchain infrastructure provider LayerZero Labs is coming up with its native token launch in the first half of 2024. In a post on X (formerly Twitter), the company noted that it has heard the crypto community’s speculation regarding the lack of communication on the token launch.\n\n💬 “We’ll state now in no uncertain terms that there will be a LayerZero token. Its distribution is something we’re committed to getting right and expect it to happen within the first half of 2024.” \n\n🔴 Early this year, LayerZero Labs raised $120 million in a Series B funding round to expand its cross-chain messaging efforts. The funding round saw several prominent crypto-focused venture capitalists including Andreessen Horowitz (a16z), Sequoia Capital, Circle Ventures, and OKX Ventures.\n\n👌 The LayerZero platform allows developers to create projects on multiple blockchains, without any intermediary to handle the cross-chain interactions. The platform connects more than 30 mainnet blockchains including Solana, Aptos and non-Ethereum Virtual Machines (EVMs).\n\n➡️ In a separate blog, LayerZero noted that it has allocated $3 million of ZRO tokens to a distribution pool for the community. In the upcoming token airdrop, user addresses with over 10 transactions on the Ethereum mainnet this year are eligible to receive funds.",2023-12-08T12:30:55.000Z
6579a3c3316b8a2a5b0c088f,crypto_fight,"South Korea’s Biggest Exchanges Help Regulators Hunt ‘Undeclared Crypto Operators’ 📣 \n\n➡️ South Korea’s five biggest crypto exchanges will team up with financial regulators to search for “undeclared crypto operators.”\n\n♾ According to News1, the announcement was made by the Digital Asset Exchange Association (DAXA), which comprises the exchanges Upbit, Bithumb, Coinone, Korbit, and Gopax. \n\n➡️ DAXA will team up with the Financial Intelligence Unit (FIU), which answers to the Financial Services Commission – the nation’s top financial regulator. The parties have asked members of the public to come forward with anonymous tipoffs about “undeclared virtual asset business operators.”\n\n⚠️ South Korea’s crypto exchange industry is one of the most tightly regulated crypto sectors in the world. Currently, only the five DAXA members have operating permits that allow them to offer crypto-to-fiat trading pairs.\n\n🔔 This has given rise to several “unofficial” South Korean crypto trading platforms. Many of these platforms advertise their services in crypto-themed public chat rooms and social media sites.",2023-12-05T12:30:01.000Z
6579a3c3316b8a2a5b0c0890,crypto_fight,"VIP Binance Traders Reportedly Heard of DOJ Settlement in September ⚠️ \n\n📣 A number of Binance’s VIP trades met at a members-only club in Singapore called 1880 for an exclusive dinner. Richard Teng, then head of regional markets for Binance and its current CEO, was among the dinner guests. However, former CEO, Changpeng “CZ” Zhao, was nowhere in sight.\n\n📌 As the conversation unfolded through the night, guests began discussing the future of the crypto exchange, in particular, whether or not the company would be charged and pay off an estimated $4 billion potential penalty from the Department of Justice.\n\n💬 “After conversations with company representatives present at the dinner, some VIP guests were left convinced that the firm would pay that sum — an amount Binance could easily afford,” the report reads.\n\n📧 While the company stated the depictions of the night were “inaccurate,” Teng’s own X account appears to confirm his own presence in Singapore at that time for the Token 2049 Conference, with a tweet from the CEO stating he was “glad to be speaking” at the event.",2023-12-02T12:30:00.000Z
6579a3c3316b8a2a5b0c0891,crypto_fight,"Forbes’ Latest “Under 30” List Data Will be Listed on Ethereum 📌 \n\n🟥 Forbes has announced that the latest iteration of its revered “Under 30” series will be etched onto the Ethereum blockchain for the first time.\n\n➡️ This narratives of the exceptional individuals featured in the list will be permanently recorded on the blockchain, marking a significant foray into the intersection of traditional media and web3. \n\n➡️ The “Under 30” list spans across 20 diverse categories, including art, entertainment, retail and e-commerce, finance, and investment.\n\n✔️ The judges for the “30 Under 30 Finance 2024” list comprise influential figures such as Circle co-founder and CEO Jeremy Allaire, and Web3 practitioners like Injective Labs founders Eric Chen and Albert Chon, and Fractal co-founder and co-CEO Aya Kantorovich, among others.\n\n❗️ Forbes, recognized for spotlighting the brightest young entrepreneurs, innovators, and leaders, is leveraging the Ethereum blockchain to immortalize its data. The move aligns with Forbes’ commitment to marrying traditional media with cutting-edge technology.\n\n📣 Vadim Supitskiy, Forbes’ Chief Digital and Information Officer, emphasized the significance of this step, stating:\n\n💬 “By launching the Under 30 list on the Ethereum blockchain, we’re not just recognizing the influential young leaders; we’re also demonstrating the vast, untapped potential of blockchain technology in the realm of data storage and security.”",2023-11-29T12:31:04.000Z
6579a3c3316b8a2a5b0c0892,crypto_fight,"❗️ Bitcoin’s (BTC) hash rate is at an all-time high a few months away from the next halving with bulls anticipating another run to wipe out the losses of the bear market.\n\nAccording to data from blockchain.com, the Bitcoin hash rate hit 491 exahashes per second (TH/s) on Nov 22 increasing the amount of mining computations made by high-end computers.\n\n💎 A new cryptocurrency project called Bitcoin Minetrix is gaining traction for its unique stake-to-mine model that allows participants to earn Bitcoin mining credits by staking the platform’s BTCMTX token. \n\n🔝 How does the Stake-to-Mine model work?\n\nAfter staking their tokens, users can collect Bitcoin mining profits from the platform’s pooled mining operation. The Bitcoin Minetrix team plans to build out the platform over time by partnering with cloud mining providers and launching mobile app access.\n\n🚀 Since launching its presale in late September, Bitcoin Minetrix has raised over $4.4 million from investors eager to acquire the BTCMTX token early. The token is currently priced at $0.0119 in the presale. \nJoin $30K Minedrop!\n\nEnter Gleam competition to stand a chance to win one of 10 prize allocations, each worth $3,000. \n\n💸 JOIN PRESALE NOW 💸",2023-11-27T17:00:06.000Z
6579a3c3316b8a2a5b0c0893,crypto_fight,"CFTC Says Access To US Customers Is a “Privilege” In Wake of Binance Case 📣 \n\n✅ The US Commodity Futures Trading Commission is showing no signs of letting up in its battle against crypto firms.\n\n📌 In a statement published on Tuesday regarding the resolution of the Binance case, CFTC Commissioner Christy Goldsmith Romero declared, “There are no pirate ships in US markets. Access to US customers is a privilege, not a right.”\n\n🟥 Romero added that the CFTC’s case against former Binance CEO Changpeng Zhao and the crypto exchange was just the beginning, and that her Commission would continue to “aggressively go after crypto platforms operating in U.S. markets that seek to evade the CFTC’s customer protection regime.”\n\n➡️ Earlier this week, Zhao agreed to pay $50 million in fines after pleading guilty to violating money laundering rules. Binance, the crypto exchange he co-founded in July 2017, was hit with a $4.3 billion fine for noncompliance and money laundering offenses – the largest fine in crypto history.\n\n⚠️ The CFTC is set to receive a share of the settlement as Binance permitted US customers to engage in trading unregistered cryptocurrency derivatives. Romero noted that Binance was aware that its platform facilitated illegal activities by terrorist organizations such as Hamas and darknet marketplaces such as Hydra.\n\n💬 “Instead of shutting down this criminal activity financing, Binance turned a blind eye and even advised users how to circumvent Binance’s superficial controls,” Romero added.",2023-11-26T12:31:09.000Z
6579a3c3316b8a2a5b0c0894,crypto_fight,"KyberSwap Hacked for $48 Million ‼️ \n\n🟢 KyberSwap, a decentralized exchange, has been compromised in a hack resulting in the theft of $48 million, prompting the platform to advise users to withdraw their funds while the attackers hint at entering negotiations.\n\n➡️ On-chain data indicates that the hack on KyberSwap resulted in significant losses of $48 million across several blockchain networks, including 20 million from Arbitrum, $15 million from Optimism and $7 million from Ethereum.\n\n🟢 The stolen funds were primarily deposited in Ethereum (ETH), Wrapped Ethereum (wETH), and USD Coin (USDC). The analysis of the incident indicates a direct attack on the exchange’s liquidity pools instead of a vulnerability in the platform’s code.\n\n⚠️ Kyber Network has sent out notifications to advise users to withdraw their funds. “We regret to inform you that KyberSwap Elastic has experienced a security incident,” said Kyber Network. “As a precautionary measure, we strongly advise all users to promptly withdraw their funds. Our team is diligently investigating the situation, and we commit to keeping you informed with regular updates.”",2023-11-23T12:30:29.000Z
6579a3c4316b8a2a5b0c0895,tokens_stream,"🇦🇷 Argentina’s President Javier Milei Axes Ministries; ‘There Is No Money’\n\nIn one of his first executive orders, Argentina’s President Javier Milei reduced the number of ministries in the country, fulfilling a promise of cost reduction and state reforms.\n\n👨‍💼 State Reduction Policies\n\nMilei reduced the number of ministries to only nine, emphasizing areas such as Homeland, Economy, Justice, and Health and Human Capital. He also announced a government expenditure cut by 5% of the GDP, stating that the state had ""no money"" left.\n\n💼 Economic Measures and Fiscal Balance Goal\n\nThe government is expected to provide more details on the strong cuts and economic measures to support Milei's policies to achieve a fiscal balance goal.\n\n💵 Closure of Central Bank and Dollarization of Economy\n\nThe process for closing the Central Bank of Argentina to dollarize the economy is still unclear. The newly appointed head of the bank stated that the closure will be symbolic, and the government will work to control monetary issuance instead.\n\n💭In his first speech as president, Milei emphasized the critical situation in Argentina and the need for urgent action. The reduction of ministries and government expenditure cut are part of his strategy to address the country's economic challenges.",2023-12-12T15:54:01.000Z
6579a3c4316b8a2a5b0c0896,tokens_stream,"🌍Robinhood Launches Crypto Trading in EU, Aims for Global Accessibility 🌍\n\n🚀 Exciting news for crypto enthusiasts in the EU! Robinhood has officially launched its crypto trading platform in the European Union, allowing investors to buy and sell over 25 different cryptocurrencies right from their compatible devices.\n\n💰  For EU residents aged 18 and older, this means a new and convenient way to dive into the world of digital assets, with Robinhood Crypto now at their fingertips.\n\n🔮 Looking ahead, Robinhood plans to roll out support for additional tokens, crypto transfers, and other features in 2024, showing their commitment to continually enhancing their crypto trading offerings.\n\n🌟Robinhood believes in cryptocurrency as the financial foundation of the future, aligning with its mission to democratize finance and make it more accessible to a broader audience.\n\n🔒And for those concerned about security, rest assured that Robinhood takes a conservative approach to supporting digital assets and undergoes regular third-party audits to ensure a secure and compliant trading environment for users.\n\n📈The growth in trading volumes on the platform in October, including stocks, options contracts, and cryptocurrency, indicates a growing interest in digital assets among Robinhood users. It's clear that the demand for crypto trading is on the rise!\n\nIn conclusion, Robinhood's expansion into the EU market is a significant step towards global accessibility for crypto trading. With their user-friendly platform and commitment to enhancing their offerings, it's no wonder that they're making waves in the world of digital assets. Stay tuned for more exciting developments from Robinhood Crypto! 🚀",2023-12-09T15:48:22.000Z
6579a3c4316b8a2a5b0c0897,tokens_stream,"🚨 SEC Makes ‘Materially False and Misleading’ Representations Against Crypto Firm — Judge Threatens Sanctions\n\n🔍 The U.S. District Court for the District of Utah is concerned about the false and misleading statements made by the SEC against a crypto firm. The court has ordered the SEC to explain why it should not be sanctioned, as it faces scrutiny during the legal battle with the cryptocurrency company.\n\n💡 The court has accused the SEC of violating Rule 11(b) and undermining the integrity of the judicial process. The SEC must address several important issues, including claims of asset transfers and obstruction of the investigation.\n\n🌎 The SEC has been given 14 days to respond to the court's order. It's worth noting that the SEC has lost several legal battles against crypto firms, causing concern.\n\n🔗This development highlights the growing tension between regulatory authorities and the crypto industry, as well as the potential impact on future legal proceedings and regulations.\n\n➡️ The U.S. District Court's decision could have significant implications for the crypto industry and how regulatory bodies approach their oversight. Stay tuned for updates on this developing story.",2023-12-06T16:39:02.000Z
6579a3c4316b8a2a5b0c0898,tokens_stream,"🚀 U.S. Financial Advisors Anticipate SEC Nod for Bitcoin ETFs\n\n👀 Financial advisors across the United States are on the edge of their seats, awaiting the Securities and Exchange Commission's (SEC) green light for spot bitcoin exchange-traded funds (ETFs). This approval is highly anticipated as it would mark a significant step forward in cryptocurrency investment accessibility.\n\n💰  Compliance departments are poised to give the thumbs up to these innovative products, treating them akin to other thematic ETFs in the market. This development could potentially reshape the landscape for crypto investments.\n\n⏳ Analysts at JPMorgan forecast a breakthrough with the SEC possibly approving several spot bitcoin ETFs by January 10th. This prediction fuels the growing enthusiasm among financial professionals and investors alike.\n\n📈 With the promise of high returns and enhanced investor reach, it's no wonder that a multitude of financial advisors are gearing up to recommend spot bitcoin ETFs to their clientele. The investment community remains on alert for the SEC's imminent decision.",2023-12-03T14:52:13.000Z
6579a3c4316b8a2a5b0c0899,tokens_stream,"🇵🇭 Philippines Securities Regulator Says Binance Is Operating Without a License\n\n➡️ According to the Philippines securities regulator, crypto exchange Binance is not a registered corporation and has been operating without the necessary license or authority. In an advisory issued on Nov. 28, the Asian country’s Securities and Exchange Commission (SEC) alleges that Binance has been “actively employing promotional campaigns” despite not having the requisite license.\n\n🟢 To get the license, operators of crypto exchange platforms must submit an application for registration together with details on the issuance price, use of the proceeds as well as the nature of the securities. Also, they must be in possession of “a secondary license to sell offer securities to the public.”\n\n⚡️ The SEC claimed that since Binance has not submitted an application for registration it is therefore in violation of the relevant section of the Securities Regulation Code (SRC).\n\n❕ Meanwhile, in addition to advising against the use of Binance, the regulator revealed the penalties that offenders face.\n\n🗣 “Those who act as salesmen, brokers, dealers or agents, representatives, promoters, recruiters, influencers, endorsers, and enablers of the Binance platform in selling or convincing people to invest in this platform within the Philippines even through online means may be held criminally liable under Section 28 of the SRC and be penalized with a maximum fine of five million pesos (P 5,000,000.00) or imprisonment of Twenty One (21) years or both pursuant to Section 73 of the SRC,” the SEC said.",2023-11-30T15:14:02.000Z
6579a3c4316b8a2a5b0c089a,tokens_stream,📣🚨 Breaking: 🇪🇸 Spain Introduces New #Crypto Asset Declaration Law for 2024 ⚖️\n\n👉 Read more,2023-11-28T15:00:11.000Z
6579a3c4316b8a2a5b0c089b,tokens_stream,"⚡️ Former NYSE President: Money Will Flood Into Crypto Industry With Spot Bitcoin ETFs\n\n👉 Former New York Stock Exchange (NYSE) President Tom Farley discussed the implications of the U.S. Securities and Exchange Commission (SEC) approving spot bitcoin exchange-traded funds (ETFs) and the next crypto bull run in an interview with CNBC last week. He held the position of NYSE Group President from 2014 to 2018 and currently serves as the CEO of the cryptocurrency exchange Bullish.\n\n🟢 Farley explained that he is optimistic about bitcoin because all U.S. regulators, including the SEC, have stated that BTC is not a security. Even SEC Chair Gary Gensler has said multiple times that in his view all crypto tokens, except bitcoin, are securities.\n\n❕ “So possibly the bitcoin ETF does go ahead quickly, which could be great for the indsutry,” the ex-NYSE chief emphasized, predicting:\n\n⚫️ Money will flood into the industry with a bitcoin ETF. It’s just easier to buy. People believe in bitcoin. Bitcoin is a great invention.\n\n❕ Commenting on the state of the crypto market, Farley believes that the bull market is already here, stating: “In my view, the bull run has already started.” He further explained that in this wave of the bull market:\n\n⚫️The winning exchanges are going to be trusted, compliant, and support and bolster the digital asset industry.",2023-11-27T14:42:08.000Z
