_id,channel,title,text,date
65801f18112383a507ac913f,rss_articles,4 Things You Should Never Reveal During a Job Interview,"A job interview is a place to describe skills and abilities related to the job, not share personal information. Learn what personal facts to keep to yourself.",2023-12-15T18:56:43+00:00
65801f18112383a507ac9140,rss_articles,How to Trade Options in Roth IRAs,"While Roth IRAs aren’t intended for active trading, experienced investors can use stock options to hedge positions or generate extra income.",2023-12-15T18:41:46+00:00
65801f18112383a507ac9141,rss_articles,Paying Social Security Taxes on Earnings After Full Retirement Age,"Paying Social Security contributions continues even past reaching full retirement age, but can increase future Social Security retirement benefits.",2023-12-15T18:36:57+00:00
65801f18112383a507ac9142,rss_articles,Palantir Gets One-Year Extension of Army Data Management Contract,Palantir Technologies Inc. received a one-year extension of its contract with the U.S. Army for its data management program.,2023-12-15T18:27:17+00:00
65801f18112383a507ac9143,rss_articles,"Midday Movers: Solar Stocks Surge After Analyst Comments, Costco Climbs on Earnings Beat","U.S. equities edged higher at midday on Friday, Dec. 15, 2023 as tech and solar stocks surged following indications from the Fed that it will cut interest rates next year.",2023-12-15T18:09:48+00:00
65801f18112383a507ac9144,rss_articles,Costco Stock Hit a Record High After Reporting Earnings—Here's Why,Shares of Costco climbed to a record high after the company released its latest results—here's why.,2023-12-15T17:36:01+00:00
65801f18112383a507ac9145,rss_articles,Massive 2-Day Drop Sinks 30-Year Mortgage Rates to 7-Month Low,Rates on 30-year loans have plummeted almost four-tenths of a point in two days—down to their cheapest level since May—and 15-year rates have sunk more than half a point.,2023-12-15T17:32:10+00:00
65801f18112383a507ac9146,rss_articles,"What Should Investors Expect for the Economy, Stock Market, Bonds and Crypto in 2024?","Investors should prepare for lower interest rates, weaker economic growth, improving earnings, jitters around the upcoming U.S. election and crypto taking another step into the mainstream.",2023-12-15T17:01:50+00:00
65801f18112383a507ac9147,rss_articles,How to Endorse a Check,Sign your name to the back to endorse a check. This tells the bank or credit union that you are the payee and that you are ready to accept your money.,2023-12-15T16:43:01+00:00
65801f18112383a507ac9148,rss_articles,Best Dividend Stocks Paying Yields Over the Rate of Inflation in December 2023,These are the best dividend stocks for December 2023 based on yield.,2023-12-15T15:30:00+00:00
65801f18112383a507ac9149,rss_articles,Investopedia Unveils Its ‘10 Rules of Investing’ In New Magazine,"Investopedia's latest special edition print magazine outlines the core investing principles to help your portfolio ride market waves, grow wealth, and navigate losses.",2023-12-15T15:19:57+00:00
65801f18112383a507ac914a,rss_articles,Compare the Best 20-Year Mortgage Rates for 2023,"The right mortgage can make your dream of owning a home a reality. We researched and reviewed the best 20-year mortgage rates, all collected here.",2023-12-15T15:12:13+00:00
65801f18112383a507ac914b,rss_articles,Compare the Best 15-Year Mortgage Rates for 2023,The right mortgage can make your dream of owning a home a reality. We researched and collected the best 15-year loan offers.,2023-12-15T15:10:17+00:00
65801f18112383a507ac914c,rss_articles,Compare the Best 10-Year Mortgage Rates of 2023,"The right mortgage can make your dream of owning a home a reality. We researched and reviewed the best 10-year mortgage rates, all collected here.",2023-12-15T15:06:43+00:00
65801f18112383a507ac914d,rss_articles,Compare Today's Best Mortgage Refinance Rates,"Compare mortgage refinance rates across 18 different products, from 30-year fixed rates to 5/6 ARMs and everything in between.",2023-12-15T15:01:16+00:00
65801f18112383a507ac914e,rss_articles,Best 30-Year Mortgage Rates for 2023,"The right mortgage can make your dream of owning a home a reality. We researched and reviewed the best 30-year mortgage rates, all collected here.",2023-12-15T15:00:48+00:00
65801f18112383a507ac914f,rss_articles,MBA vs. Master’s in Finance or Economics: The Main Differences,The decision between earning an MBA or a more specialized master’s degree in economics or finance can be based on many factors. Learn about the differences.,2023-12-15T14:46:44+00:00
65801f18112383a507ac9150,rss_articles,How to Buy Ripple (XRP),XRP is the native cryptocurrency for the payment system created by Ripple Labs. Find out how to buy and invest in XRP.,2023-12-15T14:30:57+00:00
65801f18112383a507ac9151,rss_articles,Growth Stocks Under $50 for December 2023,These are seven of the best-performing growth stocks for December 2023 based on above-average returns.,2023-12-15T14:30:00+00:00
65801f18112383a507ac9152,rss_articles,"3 Charts For Investors to Watch Friday: Lucid, Foot Locker, QYLD ETF",These two stocks and one ETF are worth watching today. We look at the reasons why and identify important chart levels to watch.,2023-12-15T13:49:37+00:00
65801f18112383a507ac9153,rss_articles,5 Things to Know Before The Stock Market Opens,"Costco shares rose as sales of Thanksgiving pies and gold bars helped boost its earnings, and General Motors will lay off 1,300 workers as it ends production of the Chevy Bolt. Here’s what investors need to know today.",2023-12-15T12:44:13+00:00
65801f18112383a507ac9154,rss_articles,Why Is the Bahamas Considered a Tax Haven?,Find out why the Bahamas is an international tax haven. Learn about business and tax laws that make the Bahamas attractive for foreign investors.,2023-12-15T08:02:26+00:00
65801f18112383a507ac9155,rss_articles,Going Green With Exchange-Traded Funds (ETFs),"As investors become more environmentally conscious, they have access to an increasing number of green exchange-traded funds (ETFs).",2023-12-15T06:53:44+00:00
65801f18112383a507ac9156,rss_articles,What Is the Student Loan Grace Period and How It Works,Student loan grace periods allow time to prepare for loan repayment. Learn how student loan grace periods work and how to create a loan payoff plan.,2023-12-15T06:08:50+00:00
65801f18112383a507ac9157,rss_articles,Can I Buy ETFs for My Roth IRA?,It’s possible to buy ETFs for your Roth IRA. Choosing the right ones can be an inexpensive way to build a diversified retirement portfolio.,2023-12-15T05:48:00+00:00
65801f18112383a507ac9158,rss_articles,Top 10 Most Common Financial Mistakes,Avoid these common money traps to get a handle on your finances and make smarter financial decisions.,2023-12-15T02:34:59+00:00
65801f18112383a507ac9159,rss_articles,The Top Retirement Strategies for Teachers,"Teachers have some special things to consider in planning for retirement, especially if they aren't eligible for Social Security benefits.",2023-12-15T02:11:32+00:00
65801f18112383a507ac915a,rss_articles,How to Reinvest Dividends from ETFs,"Learn about reinvesting ETF dividends, including the benefits and drawbacks of dividend reinvestment plans (DRIPs) and manual reinvestment.",2023-12-15T00:46:47+00:00
65801f18112383a507ac915b,rss_articles,Why Marriage Makes Financial Sense,Getting married has many financial positives (and a few negatives) but recent changes in the federal tax code have removed much of the downside.,2023-12-15T00:45:18+00:00
65801f19112383a507ac915c,rss_articles,What Are the Pros and Cons of Raising the Minimum Wage?,"With the debate on wages continuing in Congress and in the public arena, here are some of the major pros and cons of raising the minimum wage.",2023-12-15T00:26:05+00:00
65801f19112383a507ac915d,rss_articles,Can Retirement Catch-up Contributions Be Matched?,Find out how the terms of your retirement savings plan dictate how and when your employer may match your catch-up contributions for a 401(k).,2023-12-14T23:52:45+00:00
65801f19112383a507ac915e,rss_articles,Top CD Rates Today: Earn 5.70% or More on Terms of 6 to 14 Months,"Today's best CD rates are 5.76% from either TotalDirectBank or Dow Credit Union, or 5.75% from four runners-up. Anyone with a jumbo deposit can earn up to 5.80% APY.",2023-12-14T23:16:16+00:00
65801f19112383a507ac915f,rss_articles,What the Fed Easing Its War On Inflation Means For Your Money,"On Wednesday, officials at the Federal Reserve surprised markets by declaring they were in the early stages of winding down the central bank’s war on inflation, a move that had swift and far-reaching consequences for financial markets and household budgets alike.",2023-12-14T22:51:07+00:00
65801f19112383a507ac9160,rss_articles,What Investments Are Considered Liquid Assets?,"Learn what liquid assets are, what assets are considered to be liquid, and what investments are considered non-liquid assets. Understand why it makes a difference.",2023-12-14T22:39:53+00:00
65801f19112383a507ac9161,rss_articles,How Much Do Millennials Need to Save for Retirement?,"Millennials may not be worrying about retirement just yet, but they should be thinking about how much they’ll need to save.",2023-12-14T22:31:24+00:00
65801f19112383a507ac9162,rss_articles,GM Shares Jumped More Than 6%—Here's Why,GM shares jumped after self-driving unit Cruise said it would cut 24% of its workforce as it redirects spending after an accident that led to regulators suspending its operations.,2023-12-14T22:28:06+00:00
65801f19112383a507ac9163,rss_articles,Report Shows Homebuyers Seeing Lower Housing Costs and More Inventory,Improvements to a moribund market arise from mortgage bills falling to their lowest levels since spring as rates fell below 7% and 8% higher listings compared with last year.,2023-12-14T22:02:22+00:00
65802286112383a507ac9164,Finance,SoftBank-backed metaverse firm Improbable sells a key gaming venture for $97 million,"Improbable has sold The Multiplayer Group, a multiplayer games services company it bought in 2019, to Keywords Studios for £76.5 million ($97.1 million).","Mon, 18 Dec 2023 09:33:46 GMT"
65802286112383a507ac9165,Finance,The best — and worst — countries to retire in Europe,"Moving to another country to eventually retire requires a lot of careful research and planning, taking into account social security, health care, and finances.","Mon, 18 Dec 2023 06:15:48 GMT"
65802286112383a507ac9166,Finance,"Fed sparking irrational market optimism over potential rate cuts, former FDIC Chair Sheila Bair warns","Sheila Bair, known for leading the FDIC during the 2008 financial crisis, warns that the inflation fight is far from over.","Sun, 17 Dec 2023 23:51:02 GMT"
65802286112383a507ac9167,Finance,This ETF offering could become next year's hot product,"""We are absolutely going to see more of these options-based products come to market. We see it in our own book,"" BNY Mellon's Ben Slavin said.","Sat, 16 Dec 2023 16:00:02 GMT"
65802286112383a507ac9168,Finance,"Citigroup employees, on edge over layoffs, told they can work remotely until the new year",Citigroup employees worried about CEO Jane Fraser's sweeping overhaul expressed concern over whether their jobs will exist in the new year.,"Fri, 15 Dec 2023 21:10:00 GMT"
65802286112383a507ac9169,Finance,"Stocks making the biggest moves midday: Scholastic, Roku, Costco and more",These are the stocks posting the largest moves in midday trading.,"Fri, 15 Dec 2023 21:04:15 GMT"
65802286112383a507ac916a,Finance,"Expecting a package this holiday? If so, don't fall victim to delivery scams",The Federal Trade Commission warned of criminals sending fake shipping notifications to try stealing money and sensitive personal information.,"Fri, 15 Dec 2023 17:21:59 GMT"
65802286112383a507ac916b,Finance,Fed’s John Williams says the central bank isn't ‘really talking about rate cuts right now’,New York Federal Reserve President John Williams said Friday rate cuts are not a topic of discussion at the moment for the central bank.,"Fri, 15 Dec 2023 15:25:04 GMT"
65802286112383a507ac916c,Finance,"Stocks making the biggest moves premarket: Costco, Lennar, First Solar and more",These are the stocks posting the largest moves in premarket trading.,"Fri, 15 Dec 2023 14:18:59 GMT"
65802286112383a507ac916d,Finance,"401(k), IRA balances fell for older millennials, young Gen Xers during the pandemic. Here's why","Rising access to 401(k) plans has created more small accounts among young savers, say researchers.","Thu, 14 Dec 2023 20:34:29 GMT"
65802286112383a507ac916e,Finance,Josh Brown says this catch-up trade into year-end still has room to run,"Shares of small-cap companies, which are often more reactive to economic changes, including a recession, have rallied this year.","Thu, 14 Dec 2023 19:15:31 GMT"
65802286112383a507ac916f,Finance,"Stocks making the biggest moves midday: Moderna, Rivian, Live Nation and more",These are the stocks posting the largest moves in midday trading.,"Thu, 14 Dec 2023 17:12:05 GMT"
65802286112383a507ac9170,Finance,Friday's S&P 500 and Nasdaq-100 rebalance may reflect concerns over concentration risk,"Five companies (Apple, Microsoft, Amazon, Nvidia, and Alphabet) make up about 25% of the S&amp;P 500. Six make up about 40% of the Nasdaq-100.","Thu, 14 Dec 2023 15:52:09 GMT"
65802286112383a507ac9171,Finance,Watch: ECB President Christine Lagarde speaks after rate decision,European Central Bank President Christine Lagarde is giving a press conference following the bank's latest monetary policy decision.,"Thu, 14 Dec 2023 13:58:31 GMT"
65802286112383a507ac9172,Finance,"Stocks making the biggest moves premarket: Moderna, Adobe, Live Nation and more",These are the stocks posting the largest moves in premarket trading.,"Thu, 14 Dec 2023 12:58:32 GMT"
65802286112383a507ac9173,Finance,"Bank of England leaves policy unchanged, says rates to stay high for 'extended period'","The Bank of England kept its main interest rate unchanged at 5.25% and said monetary policy may ""need to be restrictive for an extended period of time.""","Thu, 14 Dec 2023 15:20:08 GMT"
65802286112383a507ac9174,Finance,"'Bonds are back' as markets enter a 'new paradigm,' says HSBC Asset Management","Markets have entered a ""new paradigm"" as the global order fragments, while heightened recession risk means ""bonds are back,"" according to HSBC Asset Management.","Thu, 14 Dec 2023 07:45:00 GMT"
65802286112383a507ac9175,Finance,DoubleLine’s Jeffrey Gundlach says 10-year Treasury yield will fall to 3% next year,"""I think we're still going to have bonds rallying,"" Gundlach said."" ""We will see the 10-year Treasury yield in the low threes sometime next year.""","Wed, 13 Dec 2023 21:13:56 GMT"
65802286112383a507ac9176,Finance,"Fed lowers inflation forecast for 2024, seeing core PCE falling to 2.4%","The Federal Reserve dialed back its inflation projection on Wednesday, seeing its favorite gauge falling to 2.4% in 2024.","Wed, 13 Dec 2023 20:29:02 GMT"
65802286112383a507ac9177,Finance,Here's what changed in the new Fed statement,This is a comparison of Wednesday's Federal Open Market Committee statement with the one issued after the Fed's previous policymaking meeting.,"Wed, 13 Dec 2023 19:04:22 GMT"
65802287112383a507ac9178,Finance,"Fed holds rates steady, indicates three cuts coming in 2024",The Federal Reserve on Wednesday held its key interest rate steady for the third straight time and set the table for multiple cuts to come in 2024 and beyond.,"Thu, 14 Dec 2023 13:25:23 GMT"
65802287112383a507ac9179,Finance,"Stocks making the biggest moves midday: Etsy, Pfizer, Tesla, Vertex Pharmaceuticals and more",These are the stocks posting the largest moves in midday trading.,"Wed, 13 Dec 2023 21:04:41 GMT"
65802287112383a507ac917a,Finance,"Stocks making the biggest moves before the bell: Tesla, Pfizer, Roblox, Hertz and more",These are the stocks posting the largest moves in premarket trading.,"Wed, 13 Dec 2023 16:24:58 GMT"
65802287112383a507ac917b,Finance,Goldman names its favorite retail stock and others it likes in 2024,Goldman expects retailers such as Target to offset pricing pressure with market share gains and more sales.,"Wed, 13 Dec 2023 11:50:02 GMT"
65802287112383a507ac917c,Finance,Bank of England set to hold interest rates as economists debate 2024 cuts,"The market is pricing an almost 100% chance of a hold on Thursday, but when the first rate cut will come remains a hot topic.","Wed, 13 Dec 2023 08:42:45 GMT"
65802287112383a507ac917d,Finance,"$4.7 billion European fintech firm Pleo appoints new CFO, pointing to IPO hopes","Danish fintech firm Pleo has appointed a new CFO, the company told CNBC, beefing up its executive team in a sign it's readying itself for an eventual IPO.","Wed, 13 Dec 2023 07:16:43 GMT"
65802287112383a507ac917e,Finance,Here's everything the Fed is expected to do Wednesday,This week's Federal Reserve meeting is likely to mark a substantial turning point for policymakers.,"Wed, 13 Dec 2023 14:52:29 GMT"
65802287112383a507ac917f,Finance,"Stocks making the biggest moves midday: Oracle, Lucid, Centene, Hasbro and more",These are the stocks posting the largest moves in midday trading.,"Tue, 12 Dec 2023 21:09:33 GMT"
65802287112383a507ac9180,Finance,"Gen Z, millennials say money talks should happen before the relationship gets serious, study finds","While most Americans agree couples should talk about money before living together, younger generations believe the conversation should happen earlier.","Tue, 12 Dec 2023 16:33:55 GMT"
65802287112383a507ac9181,Finance,Here's the inflation breakdown for November 2023 — in one chart,"Lower gasoline prices helped the consumer price index edge downward, to 3.1% in November.","Tue, 12 Dec 2023 17:14:59 GMT"
6580239f112383a507ac9182,Money,The 6 Biggest Holiday Scams That Get Millions Of People Every Year,Buyer beware. The scams are sneaky during the holidays.,"Fri, 08 Dec 2023 08:18:22 -0500"
6580239f112383a507ac9183,Money,The 1 Thing You Need To Do Before You Start Holiday Shopping This Year,Experts break down the best ways to establish and maintain healthy limits during the busiest shopping season.,"Tue, 28 Nov 2023 05:45:01 -0500"
6580239f112383a507ac9184,Money,Are You Guilty Of ‘Spaving’? Here’s How To Spot The Toxic Spending Habit.,Personal finance experts explain this common budgeting trap and how to avoid it.,"Thu, 09 Nov 2023 05:45:00 -0500"
6580239f112383a507ac9185,Money,Financial Experts Reveal Their 1 Biggest Spending Regret,"These purchases did not reflect wise decision-making, but at least we can learn from them.","Wed, 25 Oct 2023 05:45:07 -0400"
6580239f112383a507ac9186,Money,The 8 Biggest Mistakes People Make With A Power Of Attorney,"Creating a POA is one of the most important documents you'll ever do, but estate lawyers say people often make these common errors.","Fri, 08 Sep 2023 05:45:02 -0400"
6580239f112383a507ac9187,Money,Here’s What You’ll Save Money On If Junk Fees Are Actually Banned,"A lot would change for customers, and most (but not all) of it would be for the better.","Mon, 16 Oct 2023 15:46:37 -0400"
6580239f112383a507ac9188,Money,Before You Scan Another QR Code... Read This,QR code scams are everywhere. Here's what you need to know and look out for.,"Wed, 16 Aug 2023 05:45:02 -0400"
6580239f112383a507ac9189,Money,Should You Accept Stock In Lieu Of A Higher Salary? Financial Experts Weigh In.,Experts shared tips on how to negotiate for more equity in your next raise or salary talk.,"Thu, 14 Jul 2022 19:04:21 -0400"
6580239f112383a507ac918a,Money,How To Read Your Paycheck To Make Sure It’s Correct,Here's how to understand the pay stub from your job and make sure your employer is getting it right.,"Tue, 01 Mar 2022 07:12:59 -0500"
6580239f112383a507ac918b,Money,There Are 22 Cities In America Where Young Women Earn As Much As Or More Than Men,"A new study finds that in some metro areas, women younger than 30 are out-earning men.","Wed, 30 Mar 2022 17:54:00 -0400"
6580239f112383a507ac918c,Money,'It Doesn't Save Me Any Money': People Are Sharing The Frugal Lifestyle Tweaks That Simply Don't Work For Them,"""Meal prepping. Eating the same thing over and over makes me literally sad, then I avoid my own cooking that was a huge investment of time, money, and effort.""","Sat, 25 Nov 2023 10:15:44 -0500"
6580239f112383a507ac918d,Money,"Our Household Income Is $165,000, And ‘We Pay More Money On Child Care Than We Do Our Mortgage’","Charlotte and her husband both work more than full time to support their family of five, and child care is their single biggest expense.","Fri, 03 Nov 2023 17:33:42 -0400"
6580239f112383a507ac918e,Money,"Whatever You Do, Don’t Tell Someone They’re ‘Bad With Money’","It’s hard to see someone you care for struggle to pay the bills. If you want to help them, here's the right way to do it.","Fri, 27 Oct 2023 05:45:16 -0400"
6580239f112383a507ac918f,Money,The 1 Souvenir Travel Experts Always Buy On A Trip,HuffPost asked people who work in the travel industry what they try to bring home after every vacation.,"Tue, 10 Oct 2023 05:45:20 -0400"
6580239f112383a507ac9190,Money,"What I Spend On Child Care As A Mom Who Makes Under $30,000 A Year","Ida Rodriguez, who lives in a different state than her partner, is a 38-year-old educator with an 8-year-old and a toddler.","Fri, 06 Oct 2023 05:45:09 -0400"
6580239f112383a507ac9191,Money,These Hotel Upgrades Are Worth The Money,You won't regret splurging on these perks during your stay.,"Thu, 05 Oct 2023 05:45:12 -0400"
6580239f112383a507ac9192,Money,Student Loan Payments Are Restarting. Here's What You Need To Know.,Borrowers are expected to resume repayments on Oct. 1. A government shutdown could affect that — but not in the way you think.,"Fri, 29 Sep 2023 12:47:39 -0400"
6580239f112383a507ac9193,Money,The Rudest Things You Can Do At A Casino,Etiquette experts share the faux pas that are sadly all too common at casinos.,"Thu, 21 Sep 2023 09:35:10 -0400"
6580239f112383a507ac9194,Money,When Should You Book Holiday Travel This Year?,Experts reveal what you need to know about end-of-year travel in 2023.,"Thu, 21 Sep 2023 05:45:06 -0400"
6580239f112383a507ac9195,Money,12 Rental Car Hacks That Will Save You Money,Travel and money experts share their best tips to cutting down on costs when renting a car.,"Wed, 20 Sep 2023 05:45:18 -0400"
6580239f112383a507ac9196,Money,The 1 Thing Financial Experts Say You Should Teach Your Kids Early,"If you want to set your kids up for financial security and success, here’s what to do.","Fri, 08 Sep 2023 14:48:03 -0400"
6580239f112383a507ac9197,Money,19 Small Home Products That Will Instantly Make Life Better,Experience the practical magic these clever products bring to your everyday life.,"Wed, 06 Sep 2023 05:45:05 -0400"
658023bb112383a507ac9198,Moneywatch - CBSNews.com,Southwest Airlines in $140 million deal with feds over debacle a year ago,The deal includes a $35 million fine and stems from the nightmare last holiday season when Southwest canceled thousands of flights and stranded more than 2 million travelers.,"Mon, 18 Dec 2023 05:39:22 -0500"
658023bb112383a507ac9199,Moneywatch - CBSNews.com,"Ivy League consulting can cost up to $750,000 — and start in middle school",High-end consultants are helping the children of wealthy families polish their applications — and the work begins in middle school.,"Sat, 16 Dec 2023 11:00:08 -0500"
658023bb112383a507ac919a,Moneywatch - CBSNews.com,WeightWatchers launches program for weight-loss drug users,WeightWatchers program aims to help members maintain healthy habits while taking anti-obesity drugs like Ozempic and Wegovy.,"Fri, 15 Dec 2023 18:14:00 -0500"
658023bb112383a507ac919b,Moneywatch - CBSNews.com,What is Rudy Giuliani's net worth in 2023?,"Giuliani was once worth more than $50 million, but his attorney has argued the defamation case ""will be the end"" of him financially.","Fri, 15 Dec 2023 17:58:00 -0500"
658023bb112383a507ac919c,Moneywatch - CBSNews.com,"Quaker Oats recalls granola bars, cereals nationwide over salmonella risk",The Quaker Oats Company is recalling dozens of granola bars and other products across the U.S. because they could contain salmonella.,"Fri, 15 Dec 2023 17:18:00 -0500"
658023bb112383a507ac919d,Moneywatch - CBSNews.com,Homelessness in America surges to record high amid high rents,"A record 650,000 people experienced homelessness on a single January night, a 12% jump from a year earlier.","Fri, 15 Dec 2023 14:48:00 -0500"
658023bb112383a507ac919e,Moneywatch - CBSNews.com,Delta adds flights to Austin as airlines compete in thriving Texas hub,Delta plans to add 11 flights at Austin-Bergstrom International Airport starting in April 2024.,"Fri, 15 Dec 2023 13:20:00 -0500"
658023bb112383a507ac919f,Moneywatch - CBSNews.com,"SmileDirectClub customers stuck as company closes: ""I still have to pay""","SmileDirectClub, the at-home, do-it-yourself orthodontic service that ceased operations over the weekend, is leaving customers with bills but no treatment.","Fri, 15 Dec 2023 12:41:19 -0500"
658023bb112383a507ac91a0,Moneywatch - CBSNews.com,Costco sells $100 million in gold bars amid inflation fears,"Consumer's snapped up Costco's new gold bar offerings, contributing to the company's strong earnings last quarter.","Fri, 15 Dec 2023 12:33:00 -0500"
658023bb112383a507ac91a1,Moneywatch - CBSNews.com,Shipping companies announce crucial deadlines for holiday shipping,"With Christmas falling on a Monday this year, Sunday deliveries will be limited, making it even more important to meet the deadlines.","Fri, 15 Dec 2023 10:36:11 -0500"
658023bb112383a507ac91a2,Moneywatch - CBSNews.com,Lab-grown vs. natural diamonds: Here's what you need to know,"If you are proposing or purchasing a diamond for yourself, consider the cost savings that man-made rocks offer.","Fri, 15 Dec 2023 10:33:00 -0500"
658023bb112383a507ac91a3,Moneywatch - CBSNews.com,Regulators identify AI as potential risk to financial stability,"The Financial Stability Oversight Council's annual report, which was released Thursday, identified 14 potential vulnerabilities to the financial services sector.","Fri, 15 Dec 2023 00:05:29 -0500"
658023bb112383a507ac91a4,Moneywatch - CBSNews.com,Offshore wind farm projects face major hurdles amid tough economic climate,"Inflation, rising interest rates and supply chain issues have made several planned wind farms along the East Coast too expensive to build.","Thu, 14 Dec 2023 20:14:14 -0500"
658023bb112383a507ac91a5,Moneywatch - CBSNews.com,"Coca-Cola recalls 2,000 Diet Coke, Sprite, Fanta Orange soda packs","Coca-Cola's recall impacts 12-pack cans of soda distributed in Alabama, Mississippi and Florida, the FDA said in a filing.","Thu, 14 Dec 2023 20:05:00 -0500"
658023bb112383a507ac91a6,Moneywatch - CBSNews.com,"Here's what a ""soft landing"" for the U.S. economy means for you",Wall Street economists increasingly predict inflation will continue to cool while avoiding a recession sparked by the Fed's rate hikes.,"Thu, 14 Dec 2023 18:04:00 -0500"
658023bb112383a507ac91a7,Moneywatch - CBSNews.com,New York joins Colorado in banning medical debt from credit scores,"People shouldn't have to make ""a horrible choice between their physical health and their financial health,"" New York Governor Kathy Hochul said.","Thu, 14 Dec 2023 17:15:00 -0500"
658023bc112383a507ac91a8,Moneywatch - CBSNews.com,Hope for housing market? mortgage rates dip under 7%,"Americans likely to see a gradual thawing of the housing market in 2024, said Freddie Mac's chief economist.","Thu, 14 Dec 2023 17:01:00 -0500"
658023bc112383a507ac91a9,Moneywatch - CBSNews.com,"Elon Musk plans to launch a university in Austin, Texas","Tesla founder has earmarked $100 million to start the institutions, which will initially launch as a primary and secondary school.","Thu, 14 Dec 2023 15:53:00 -0500"
658023bc112383a507ac91aa,Moneywatch - CBSNews.com,Moderna announces test results for skin cancer vaccine,"A vaccine and cancer drug dramatically improved survival rates for those with severe melanomas, results after three years showed.","Thu, 14 Dec 2023 15:11:00 -0500"
658023bc112383a507ac91ab,Moneywatch - CBSNews.com,1 in 5 seniors still work — and they're happier than younger workers,"Workers 65 and older are more satisfied with their jobs than younger workers, Pew Research Center finds.","Thu, 14 Dec 2023 10:00:12 -0500"
658023bc112383a507ac91ac,Moneywatch - CBSNews.com,Drive a Tesla? Here's what to know about the latest Autopilot recall.,Here's what to know about the latest Tesla Recall across vehicle types.,"Wed, 13 Dec 2023 20:05:00 -0500"
658023bc112383a507ac91ad,Moneywatch - CBSNews.com,Tesla recalling more than 2 million vehicles to fix Autopilot safety problem,The defective system is supposed to ensure that drivers are paying attention when they use Autopilot.,"Wed, 13 Dec 2023 20:05:00 -0500"
658023bc112383a507ac91ae,Moneywatch - CBSNews.com,"Dow reaches 37,000-point milestone","The Dow Jones Industrial Average jumped 500 points Wednesday, crossing the 37,000-mark for the first time ever.","Wed, 13 Dec 2023 19:44:00 -0500"
658023bc112383a507ac91af,Moneywatch - CBSNews.com,Dow hits record high as investors cheer Fed outlook on interest rates,Stocks jump after Federal Reserve officials signal they're ready to push down borrowing costs as inflation continues to cool.,"Wed, 13 Dec 2023 17:32:00 -0500"
658023bc112383a507ac91b0,Moneywatch - CBSNews.com,"Fed leaves interest rate unchanged, but hints at cuts for 2024","In its last rate decision of 2023, the central bank said it is holding its benchmark rate steady amid cooling inflation.","Wed, 13 Dec 2023 16:30:00 -0500"
658023bc112383a507ac91b1,Moneywatch - CBSNews.com,"Amazon, Target, Walmart to stop sales of potentially lethal water beads",Retailing giants move amid calls for a nationwide ban on the products hazardous to young kids and potentially deadly if swallowed.,"Wed, 13 Dec 2023 14:29:08 -0500"
658023bc112383a507ac91b2,Moneywatch - CBSNews.com,Thieves ask for lesser charge because stolen Kohl's items were on sale,Attorneys for thieves argued clients should receive less time because the products they stole from a Kohl's location were on sale.,"Wed, 13 Dec 2023 13:35:44 -0500"
658023bc112383a507ac91b3,Moneywatch - CBSNews.com,"Alabama's prison labor program amounts to ""modern day slavery,"" suit claims",The suit says inmates have to work for little pay - and sometimes no pay - in jobs that benefit government entities or private companies.,"Wed, 13 Dec 2023 07:55:42 -0500"
658023bc112383a507ac91b4,Moneywatch - CBSNews.com,Apple releases Stolen Device Protection feature,New feature adds a layer of security in the event a thief obtains your iPhone password.,"Tue, 12 Dec 2023 17:37:00 -0500"
658023bc112383a507ac91b5,Moneywatch - CBSNews.com,Prince Harry and Meghan's foundation sees $11 million drop in donations,The charitable foundation founded by the Duke and Duchess of Sussex receieved just $2 million in donations in 2022.,"Tue, 12 Dec 2023 17:14:00 -0500"
658023da112383a507ac91b6,Morning Money,A tale of two fintech fights,Senate Banking Chair Sherrod Brown thinks consumers are at risk as tech giants become even bigger players in finance.,"Fri, 15 Dec 2023 08:00:00 EST"
658023da112383a507ac91b7,Morning Money,A new crypto clash,The CFTC signed off on a plan by the digital asset exchange Bitnomial to expand in a fashion that echoes the failed aspirations of FTX.,"Thu, 14 Dec 2023 08:00:00 EST"
658023da112383a507ac91b8,Morning Money,"A soft landing, for now",This is as good an ending to 2023 as anyone could’ve realistically imagined for the economy.,"Wed, 13 Dec 2023 08:00:00 EST"
658023da112383a507ac91b9,Morning Money,Why inflation readings no longer spook the market,A growing number of consumers and market participants — along with top economists — are a lot less worried about rebounding inflation.,"Tue, 12 Dec 2023 08:00:00 EST"
658023da112383a507ac91ba,Morning Money,Wall Street reckons with “Never Trump” never happening,"Many in the financial services world expect GOP donors to fall in line behind Trump, even if they were repelled by his denial of the 2020 election results and alleged criminal activity.","Mon, 11 Dec 2023 08:00:00 EST"
658023da112383a507ac91bb,Morning Money,Not every slowdown is a stall,There have been plenty of signs that the strong labor market of President Joe Biden’s first three years in office is starting to slow down.,"Fri, 08 Dec 2023 08:00:00 EST"
658023da112383a507ac91bc,Morning Money,What’s next on China,MM this week caught up with key lawmakers who’ve been tasked with working out a compromise.,"Thu, 07 Dec 2023 08:00:00 EST"
658023da112383a507ac91bd,Morning Money,A post-McHenry ‘melee’,One of the finance world’s most powerful allies on Capitol Hill is calling it quits. The race to succeed him is on — and it could get messy.,"Wed, 06 Dec 2023 08:00:00 EST"
